mdate,inflacion,desempleo,M2,month,yr,M2_growth,i_hat,i_stdv2,M2_growth_hat2,desempleo_hat2,i_TEST,AR4_lag1,inf_out1,forecast_error1,AR4_lag2,inf_out2,forecast_error2,DM_AR4_lag1,DM_AR4_lag2,delta_L,i_stdv3,i_Up_95ci2,i_Dw_95ci2,i_Up_90ci2,i_Dw_90ci2,i_stdv,i_Up_95ci,i_Dw_95ci,i_Up_90ci,i_Dw_90ci,date1,DM_1,_Imonth_2,_Imonth_3,_Imonth_4,_Imonth_5,_Imonth_6,_Imonth_7,_Imonth_8,_Imonth_9,_Imonth_10,_Imonth_11,_Imonth_12,i_hat_modelo2,DM_2,DM_dif
2012m10,2.9,6.6949333295345,45745.6199734613,10,2012,12.231215,2.8861244,.19588684,13.587872,6.4681907,13.489691,3.0771556,2.8770888,.022911215,3.0788491,2.8770888,.022911215,.031384103,.031986993,-.00060288981,.16241141,3.6760101,2.0962386,3.5631695,2.2090793,.19588684,3.7536027,2.018646,3.6296773,2.1425714,2012m11,.00019253304,0,0,0,0,0,0,0,0,1,0,0,2.9425211,.0018080436,.0016155106
2012m11,2.1,6.3597240604042,46057.5409865302,11,2012,11.934879,3.0231502,.19588684,11.43558,6.583993,12.01676,3.215009,3.0140495,-.91404951,3.2145317,3.0140495,-.91404951,1.243245,1.2421808,.0010641813,.16241141,3.813036,2.2332644,3.7001953,2.3461051,.19588684,3.8906286,2.1556718,3.7667031,2.2795973,2012m12,.85220629,0,0,0,0,0,0,0,0,0,1,0,2.9226782,.67679948,-.17540681
2012m12,1.5,6.2246556879872,46672.4690403521,12,2012,10.63767,1.9258827,.19588684,11.564933,6.0814037,11.839871,2.1686249,1.9179828,-.41798282,2.1668024,1.9179828,-.41798282,.44705921,.44462544,.0024337769,.16241141,2.7157686,1.1359968,2.6029277,1.2488377,.19588684,2.7933612,1.0584042,2.6694357,1.1823298,2013m1,.18137607,0,0,0,0,0,0,0,0,0,0,1,1.9013956,.16111839,-.020257682
2013m1,1.6,6.119549592693,46974.8606052911,1,2013,10.390724,1.2961018,.19588684,9.9779224,6.3651743,9.8111467,1.5093642,1.2859344,.31406555,1.513824,1.2859344,.31406555,.0082148397,.0074263052,.00078853453,.16241141,2.0859876,.50621593,1.9731468,.61905682,.19588684,2.1635802,.42862335,2.0396547,.55254883,2013m2,.092354111,0,0,0,0,0,0,0,0,0,0,0,1.3115501,.083203323,-.0091507882
2013m2,1.3,6.354761938598,46945.4093928451,2,2013,11.472731,1.5778502,.19588684,10.218333,6.1802893,10.455276,1.6772475,1.5688308,-.26883084,1.6470544,1.5688308,-.26883084,.1423157,.12044678,.021868922,.16241141,2.3677361,.78796434,2.2548952,.90080523,.19588684,2.4453287,.71037179,2.3214033,.83429724,2013m3,.077200748,1,0,0,0,0,0,0,0,0,0,0,1.4677904,.028153606,-.049047142
2013m3,1.5,6.4261089083845,47397.1509489152,3,2013,11.687668,1.1948273,.19588684,11.48702,6.6466789,11.402007,1.3211688,1.208405,.29159498,1.3221875,1.208405,.29159498,.031980604,.031617269,.00036333501,.16241141,1.9847132,.40494147,1.8718723,.51778233,.19588684,2.0623057,.32734886,1.9383802,.45127437,2013m4,.093130365,0,1,0,0,0,0,0,0,0,0,0,1.2297603,.073029503,-.020100862
2013m4,1,6.5390100414664,48118.9723696477,4,2013,10.961282,1.6510869,.19588684,11.628046,6.4986858,12.14206,1.7349566,1.6361403,-.63614035,1.7442945,1.6361403,-.63614035,.54016125,.55397433,-.013813078,.16241141,2.4409728,.86120105,2.3281319,.97404194,.19588684,2.5185654,.7836085,2.39464,.90753394,2013m5,.42391419,0,0,1,0,0,0,0,0,0,0,0,1.5856655,.34300405,-.080910146
2013m5,.9,6.5412356813197,48917.0095916927,5,2013,10.032397,.84353769,.19588684,10.763746,6.8312535,10.870597,.98498422,.83891559,.061084412,1.0002338,.83891559,.061084412,.0072223176,.010046809,-.0028244914,.16241141,1.6334236,.053651836,1.5205827,.16649267,.19588684,1.7110162,-.023940764,1.5870906,.099984728,2013m6,.0031879926,0,0,0,1,0,0,0,0,0,0,0,.8447631,.0030511152,-.00013687741
2013m6,1.9,6.2605406935358,49460.6194679357,6,2013,9.0184231,1.0224136,.19588684,9.6642752,6.66325,9.0746365,1.011534,1.020017,.87998295,1.012603,1.020017,.87998295,.78937185,.78747338,.0018984675,.16241141,1.8122995,.23252776,1.6994586,.34536859,.19588684,1.8898921,.15493515,1.7659665,.27886066,2013m7,.77015787,0,0,0,0,1,0,0,0,0,0,0,1.3329163,.32158396,-.44857392
2013m7,2.2,5.8831519808406,49622.8943202215,7,2013,8.3711214,2.2571268,.19588684,8.7398701,6.0787182,8.7964745,2.2594328,2.2543266,-.054326583,2.2404847,2.2543266,-.054326583,.0035322569,.0016390121,.0018932448,.16241141,3.0470126,1.4672409,2.9341719,1.5800818,.19588684,3.1246052,1.3896483,3.0006797,1.5135739,2013m8,.0032634721,0,0,0,0,0,1,0,0,0,0,0,2.3450921,.021051705,.017788233
2013m8,2.2,5.8489625959424,49727.8989411961,8,2013,8.9240742,2.4024992,.19588684,8.11234,5.6904931,8.1718483,2.5431795,2.3958786,-.19587855,2.5430844,2.3958786,-.19587855,.11777218,.11770689,.000065281987,.16241141,3.192385,1.6126133,3.0795443,1.7254542,.19588684,3.2699776,1.5350207,3.1460521,1.6589463,2013m9,.041005924,0,0,0,0,0,0,1,0,0,0,0,2.4099455,.04407711,.0030711852
2013m9,2,5.8604966913638,49966.3663788569,9,2013,8.7923136,2.4444897,.19588684,8.9377089,5.8046494,9.1830282,2.6386936,2.4384265,-.43842649,2.628433,2.4384265,-.43842649,.40792948,.39492801,.013001472,.16241141,3.2343755,1.6546038,3.1215348,1.7674447,.19588684,3.3119681,1.5770112,3.1880426,1.7009368,2013m10,.19757111,0,0,0,0,0,0,0,1,0,0,0,2.3844237,.14778161,-.049789503
2013m10,1.5,5.9526644251095,49519.5625915602,10,2013,8.2498446,2.0533774,.19588684,8.6993656,5.8636498,9.0454826,2.2315252,2.0454569,-.54545689,2.2539487,2.0454569,-.54545689,.53512907,.56843865,-.033309579,.16241141,2.8432631,1.2634915,2.7304225,1.3763324,.19588684,2.9208558,1.1858989,2.7969303,1.3098245,2013m11,.30622652,0,0,0,0,0,0,0,0,1,0,0,1.9564425,.20833974,-.097886786
2013m11,2.4,5.8648368756726,49770.2268893965,11,2013,8.0609732,1.4166535,.19588684,8.1674137,5.8064384,7.4809699,1.5614355,1.4088941,.99110591,1.573454,1.4088941,.99110591,.70319051,.68317825,.020012259,.16241141,2.2065394,.62676764,2.0936985,.73960853,.19588684,2.284132,.54917508,2.1602066,.67310053,2013m12,.96697032,0,0,0,0,0,0,0,0,0,1,0,1.6846327,.51175046,-.45521986
2013m12,3,5.7817319689281,50386.3579828592,12,2013,7.9573441,2.725486,.19588684,7.9384913,5.7341218,7.6857371,2.8025179,2.7228081,.27719188,2.8025851,2.7228081,.27719188,.038999185,.038972631,.000026553869,.16241141,3.5153718,1.9356002,3.4025311,2.0484409,.19588684,3.5929644,1.8580076,3.469039,1.9819331,2014m1,.075357914,0,0,0,0,0,0,0,0,0,0,1,2.7368991,.069222063,-.0061358511
2014m1,2.8,6.2314665991056,50850.8441793749,1,2014,8.2511873,3.1411059,.19588684,7.7875466,6.0314326,7.9765534,3.4000006,3.1295879,-.32958788,3.3894019,3.1295879,-.32958788,.3600007,.34739462,.012606084,.16241141,3.9309916,2.3512201,3.818151,2.4640608,.19588684,4.0085845,2.2736275,3.8846588,2.397553,2014m2,.11635323,0,0,0,0,0,0,0,0,0,0,0,2.9861972,.03466941,-.081683815
2014m2,3.2,6.1846947292971,50817.6402108495,2,2014,8.2483692,2.9909081,.19588684,8.292325,6.5228205,8.118412,3.2364705,2.9791098,.22089024,3.2188268,2.9791098,.22089024,.0013300945,.00035444729,.00097564724,.16241141,3.7807939,2.2010224,3.6679533,2.313863,.19588684,3.8583865,2.1234298,3.7344611,2.2473552,2014m3,.043719403,1,0,0,0,0,0,0,0,0,0,0,3.0019634,.039218504,-.0045008995
